sku_id,current_stock,avg_daily_sales,sales_volatility,supplier_lead_time_days,safety_stock_level,reorder_point,seasonality_index,historical_stockout_count,will_stockout_next_30_days
SKU-04262,20,1.16,0.69,15,4,13,0.72,2,0
SKU-04263,24,1.27,0.75,6,7,11,0.91,2,0
SKU-04264,1543,24.03,6.28,11,238,370,0.62,1,0
SKU-04265,54,1.27,0.28,26,10,27,1.19,1,0
SKU-04266,126,3.44,0.74,29,29,79,1.24,0,0
SKU-04267,531,7.62,2.61,3,72,83,1.22,1,0
SKU-04268,217,12.83,2.72,22,57,198,0.97,3,1
SKU-04269,697,13.76,5.84,8,135,190,1.34,0,0
SKU-04270,23,4.36,0.6,20,29,73,1.11,1,1
SKU-04271,250,8.85,1.34,19,73,157,1.49,0,1
SKU-04272,101,7.45,1.78,26,39,136,1.32,1,1
SKU-04273,369,8.48,4.14,21,45,134,1.22,1,1
SKU-04274,35,9.33,2.44,25,51,168,0.62,0,1
SKU-04275,400,11.2,3.76,24,61,195,1.33,1,1
SKU-04276,132,5.23,2.24,20,18,70,0.81,5,1
SKU-04277,113,6.3,3.11,13,33,74,0.92,1,1
SKU-04278,650,31.94,8.1,11,241,417,0.96,1,1
SKU-04279,99,5.5,2.56,11,51,81,0.83,3,0
SKU-04280,89,8.97,2.18,12,30,84,0.61,1,1
SKU-04281,198,7.5,3.17,10,23,61,0.7,1,0
SKU-04282,55,8.71,2.83,10,62,106,1.3,0,1
SKU-04283,592,17.0,9.58,17,134,278,1.15,2,0
SKU-04284,146,7.18,4.24,9,52,84,1.44,0,1
SKU-04285,199,3.05,1.49,11,30,47,1.32,3,0
SKU-04286,83,5.16,2.88,21,24,78,0.9,0,1
SKU-04287,162,7.19,1.21,11,46,86,1.29,3,1
SKU-04288,91,9.56,4.08,4,90,109,1.08,1,1
SKU-04289,272,4.37,0.87,2,32,36,0.79,1,0
SKU-04290,173,4.79,1.14,23,34,89,1.48,2,1
SKU-04291,102,9.81,3.55,28,93,230,1.43,1,1
SKU-04292,379,10.06,4.74,21,54,160,0.61,3,0
SKU-04293,456,15.41,7.1,3,63,86,1.34,0,0
SKU-04294,93,5.1,2.73,17,20,63,0.58,2,1
SKU-04295,935,11.99,4.55,9,105,159,1.43,0,0
SKU-04296,167,7.52,4.24,10,68,106,1.12,0,1
SKU-04297,215,5.72,3.11,27,27,104,0.67,2,0
SKU-04298,377,7.7,4.04,25,48,144,1.32,0,0
SKU-04299,306,8.53,1.83,22,61,155,1.02,1,0
SKU-04300,61,2.75,1.01,16,11,33,0.56,0,0
SKU-04301,39,2.96,1.39,18,26,53,1.3,1,1
SKU-04302,129,13.15,7.73,27,78,256,1.29,0,1
SKU-04303,233,6.18,0.65,20,56,118,0.98,0,0
SKU-04304,673,9.61,2.53,18,80,166,1.23,0,0
SKU-04305,153,12.88,3.49,4,65,91,0.54,0,1
SKU-04306,286,7.74,1.89,29,62,174,0.82,0,0
SKU-04307,105,12.14,6.18,24,99,245,1.17,0,1
SKU-04308,137,8.57,1.05,12,44,95,0.73,2,1
SKU-04309,157,8.87,2.48,9,42,82,0.95,1,1
SKU-04310,1372,17.93,8.17,29,157,417,1.43,1,0
SKU-04311,120,7.12,2.16,28,55,155,1.33,0,1
SKU-04312,148,13.25,2.28,13,108,194,1.06,1,1
SKU-04313,12,2.29,0.93,8,12,21,1.08,0,1
SKU-04314,375,9.36,3.38,24,75,187,1.39,1,0
SKU-04315,831,20.99,12.4,19,168,367,1.36,0,0
SKU-04316,387,33.42,15.85,27,178,629,0.59,0,1
SKU-04317,34,2.41,1.43,17,12,32,0.97,1,1
SKU-04318,122,6.15,1.19,17,37,89,0.69,0,0
SKU-04319,17,3.59,1.73,6,29,40,0.58,1,1
SKU-04320,246,7.34,2.76,18,32,98,0.79,1,0
SKU-04321,954,14.74,6.73,12,134,222,1.11,0,0
SKU-04322,287,18.36,6.13,7,88,152,1.29,3,1
SKU-04323,904,18.76,3.87,23,167,383,1.41,2,0
SKU-04324,33,2.2,0.27,11,9,21,0.92,3,1
SKU-04325,51,8.39,4.36,7,69,98,0.92,5,1
SKU-04326,198,5.02,2.55,28,35,105,0.65,3,0
SKU-04327,365,7.02,1.27,28,54,152,0.69,2,0
SKU-04328,187,5.61,2.37,15,55,97,0.6,3,0
SKU-04329,23,2.32,1.09,10,8,20,1.48,1,1
SKU-04330,209,18.48,7.0,6,75,130,0.63,3,1
SKU-04331,59,4.41,1.14,19,16,58,1.26,1,1
SKU-04332,157,5.1,2.76,19,34,82,0.82,2,0
SKU-04333,1266,21.07,8.88,19,182,382,1.04,2,0
SKU-04334,15,1.92,0.88,23,6,28,1.37,3,1
SKU-04335,618,11.09,4.72,15,94,177,1.44,2,0
SKU-04336,852,16.15,7.44,21,97,267,0.74,0,0
SKU-04337,392,19.98,3.45,20,192,392,1.41,0,1
SKU-04338,294,10.56,5.93,24,60,187,0.75,1,0
SKU-04339,478,13.42,3.26,22,133,281,1.3,0,1
SKU-04340,628,16.15,8.37,3,111,135,0.52,1,0
SKU-04341,599,7.42,4.06,19,74,144,1.04,0,0
SKU-04342,241,3.89,1.66,29,29,85,1.23,0,0
SKU-04343,516,22.12,8.83,17,120,308,1.34,0,1
SKU-04344,749,12.44,1.92,16,107,207,1.34,0,0
SKU-04345,267,8.39,2.67,18,54,130,0.8,1,0
SKU-04346,99,2.44,0.99,17,13,34,1.35,1,0
SKU-04347,48,0.75,0.11,13,5,10,0.82,3,0
SKU-04348,662,10.94,1.7,29,100,259,0.73,1,0
SKU-04349,7,0.68,0.41,3,6,7,0.5,1,1
SKU-04350,93,8.32,2.21,24,35,135,0.74,1,1
SKU-04351,302,4.59,1.26,6,41,55,0.62,2,0
SKU-04352,23,5.6,1.26,7,34,54,1.17,2,1
SKU-04353,338,18.89,7.99,18,68,238,0.64,0,1
SKU-04354,114,4.63,1.56,19,19,63,1.09,1,1
SKU-04355,232,8.63,4.27,27,30,147,0.63,1,0
SKU-04356,272,4.65,1.66,10,36,59,1.2,2,0
SKU-04357,56,10.23,1.1,2,49,59,0.79,3,1
SKU-04358,220,9.21,3.14,9,34,75,0.81,2,0
SKU-04359,339,8.32,1.06,17,46,117,1.14,1,0
SKU-04360,207,16.19,8.31,12,147,244,1.44,2,1
SKU-04361,69,1.93,0.3,9,14,23,1.49,1,0
SKU-04362,60,1.42,0.3,27,9,28,0.86,1,0
SKU-04363,85,2.89,0.95,17,24,49,1.45,2,1
SKU-04364,124,9.25,1.83,20,33,125,1.11,2,1
SKU-04365,147,11.5,4.25,22,106,232,1.41,2,1
SKU-04366,14,0.23,0.08,13,1,2,0.53,2,0
SKU-04367,93,11.39,6.56,22,36,161,0.53,1,1
SKU-04368,151,6.27,0.9,28,35,123,0.57,0,0
SKU-04369,381,22.5,8.74,22,77,325,1.3,1,1
SKU-04370,57,10.81,4.97,10,45,99,0.64,2,1
SKU-04371,712,20.8,3.41,23,170,409,0.68,0,0
SKU-04372,194,18.27,7.64,8,107,180,1.09,1,1
SKU-04373,50,6.28,3.34,4,19,32,1.46,1,1
SKU-04374,395,14.79,7.3,14,111,215,1.07,1,1
SKU-04375,238,6.27,3.56,16,50,100,1.23,1,0
SKU-04376,955,24.35,11.21,15,227,410,0.69,2,0
SKU-04377,32,6.75,2.0,9,28,58,1.41,4,1
SKU-04378,376,11.89,6.66,9,107,161,0.56,3,0
SKU-04379,183,27.36,5.82,27,218,587,0.78,1,1
SKU-04380,226,12.26,4.8,10,85,146,0.95,1,1
SKU-04381,35,5.76,2.78,23,28,94,0.73,0,1
SKU-04382,33,2.58,1.38,9,16,28,1.16,0,1
SKU-04383,48,1.94,1.08,5,9,14,1.18,3,0
SKU-04384,771,11.35,1.62,3,91,108,0.71,0,0
SKU-04385,134,7.7,3.57,8,61,92,0.51,0,0
SKU-04386,94,2.94,0.59,25,13,50,0.57,0,0
SKU-04387,58,13.71,6.71,14,65,161,0.5,1,1
SKU-04388,426,13.58,6.12,21,126,269,1.41,0,1
SKU-04389,192,7.6,1.45,28,48,154,1.12,0,1
SKU-04390,210,21.41,11.06,3,147,179,0.64,1,1
SKU-04391,95,1.58,0.52,5,15,19,0.59,1,0
SKU-04392,47,5.94,2.21,27,26,106,1.32,0,1
SKU-04393,665,12.21,7.15,17,90,194,1.31,0,0
SKU-04394,160,3.27,1.4,19,28,59,1.43,2,1
SKU-04395,530,14.66,5.78,11,77,158,0.66,3,0
SKU-04396,174,17.67,1.92,25,91,312,1.02,2,1
SKU-04397,16,0.43,0.09,20,4,8,0.62,1,0
SKU-04398,533,21.89,2.48,9,81,180,1.3,1,1
SKU-04399,213,11.69,3.12,20,48,165,0.91,1,1
SKU-04400,194,5.38,1.46,2,32,37,1.2,1,0
SKU-04401,76,2.13,0.78,8,18,27,0.53,2,0
SKU-04402,621,16.02,7.13,7,99,155,1.28,0,0
SKU-04403,89,2.8,0.53,24,14,48,0.73,1,0
SKU-04404,213,11.68,4.68,22,69,197,1.34,0,1
SKU-04405,152,2.91,1.63,4,18,24,0.69,0,0
SKU-04406,451,8.18,1.57,27,66,176,1.29,0,0
SKU-04407,153,15.54,6.68,24,141,327,0.63,0,1
SKU-04408,25,5.44,0.67,14,29,67,1.16,1,1
SKU-04409,1146,21.79,7.97,7,173,249,1.28,1,0
SKU-04410,581,12.41,5.84,13,98,179,0.89,3,0
SKU-04411,234,3.28,0.38,18,27,57,0.74,1,0
SKU-04412,106,2.3,0.61,19,16,38,0.84,1,0
SKU-04413,32,4.17,2.25,11,13,36,0.8,1,1
SKU-04414,52,7.88,1.68,4,60,76,1.13,4,1
SKU-04415,854,23.17,10.69,19,169,389,0.54,1,0
SKU-04416,901,26.11,10.6,21,190,464,0.54,1,0
SKU-04417,229,5.27,0.96,9,26,50,0.79,1,0
SKU-04418,130,5.13,2.42,19,19,68,0.78,0,0
SKU-04419,497,13.9,5.09,17,60,178,0.68,0,0
SKU-04420,437,13.82,2.16,16,62,173,1.22,1,1
SKU-04421,508,19.51,11.21,2,82,102,0.52,1,0
SKU-04422,502,19.86,6.87,10,94,193,1.42,3,1
SKU-04423,81,3.91,1.85,12,14,37,1.26,1,1
SKU-04424,48,1.85,0.39,25,9,32,0.9,2,1
SKU-04425,962,12.54,2.11,25,125,282,1.36,1,0
SKU-04426,160,9.62,4.53,26,63,188,1.12,3,1
SKU-04427,50,0.95,0.42,14,5,12,1.07,1,0
SKU-04428,79,1.8,0.43,11,14,24,0.81,2,0
SKU-04429,325,12.11,5.73,15,76,167,1.16,1,1
SKU-04430,57,7.35,2.59,24,24,112,0.64,1,1
SKU-04431,242,12.31,3.38,19,84,201,1.02,0,1
SKU-04432,93,3.08,1.52,18,16,44,0.62,2,0
SKU-04433,165,12.95,5.29,14,91,182,0.95,0,1
SKU-04434,24,10.51,3.72,21,44,154,1.12,0,1
SKU-04435,238,13.63,6.63,26,87,264,0.66,3,1
SKU-04436,77,5.59,2.08,20,24,80,0.72,0,1
SKU-04437,213,4.62,2.63,13,24,54,1.31,0,0
SKU-04438,98,2.12,1.08,25,17,43,0.76,1,0
SKU-04439,118,6.39,1.78,28,29,118,0.6,1,1
SKU-04440,912,17.16,5.71,24,102,308,0.83,3,0
SKU-04441,264,20.45,11.83,26,72,338,1.44,2,1
SKU-04442,199,2.82,1.54,9,22,35,1.19,0,0
SKU-04443,459,7.88,1.54,13,53,104,1.08,0,0
SKU-04444,1298,23.4,5.55,8,203,297,1.34,3,0
SKU-04445,859,25.53,7.2,12,172,325,1.16,0,0
SKU-04446,472,6.18,3.34,22,62,130,1.31,1,0
SKU-04447,280,18.2,10.26,20,85,267,1.16,0,1
SKU-04448,482,16.14,8.09,2,132,148,1.36,0,0
SKU-04449,210,15.23,3.62,23,92,267,1.12,3,1
SKU-04450,27,1.53,0.83,7,9,14,0.76,3,0
SKU-04451,70,5.0,0.58,7,41,59,0.54,0,0
SKU-04452,549,7.22,2.25,17,70,131,0.61,0,0
SKU-04453,31,7.06,2.04,8,59,87,1.01,1,1
SKU-04454,173,7.81,2.87,28,41,150,1.47,1,1
SKU-04455,651,27.39,10.42,6,180,262,1.26,4,1
SKU-04456,114,6.35,1.35,6,29,48,1.28,0,1
SKU-04457,621,10.88,2.2,23,80,205,1.16,2,0
SKU-04458,471,10.59,5.31,10,62,115,1.4,2,0
SKU-04459,227,7.89,1.09,22,36,123,1.24,2,1
SKU-04460,64,3.0,1.04,21,9,41,0.76,1,1
SKU-04461,616,8.72,1.71,7,83,114,1.0,2,0
SKU-04462,15,0.93,0.24,18,3,11,0.9,3,1
SKU-04463,273,11.68,2.79,17,62,161,0.67,0,0
SKU-04464,10,0.73,0.33,4,3,4,0.72,1,0
SKU-04465,182,10.93,3.59,23,71,197,0.79,0,1
SKU-04466,186,4.78,1.19,26,21,83,0.67,0,0
SKU-04467,202,3.41,1.76,28,28,76,0.72,1,0
SKU-04468,283,14.05,2.01,4,64,92,1.42,1,1
SKU-04469,22,5.76,2.78,6,25,42,0.84,0,1
SKU-04470,266,8.38,1.88,25,38,143,1.33,1,1
SKU-04471,77,1.59,0.89,10,8,16,0.56,0,0
SKU-04472,1357,21.48,2.21,19,161,365,1.48,0,0
SKU-04473,269,9.02,3.41,11,40,90,1.26,0,0
SKU-04474,432,9.0,3.7,8,71,107,1.41,1,0
SKU-04475,110,11.86,4.61,19,71,184,1.03,1,1
SKU-04476,2,0.34,0.17,7,1,2,1.13,1,1
SKU-04477,297,22.94,3.58,5,107,164,0.86,3,1
SKU-04478,222,6.16,1.9,16,41,90,0.93,0,0
SKU-04479,1033,22.03,11.72,7,124,201,1.25,1,0
SKU-04480,316,5.98,3.26,7,39,60,0.55,2,0
SKU-04481,136,4.9,1.71,23,43,99,0.54,4,0
SKU-04482,137,11.28,4.27,16,37,127,1.37,2,1
SKU-04483,565,31.06,14.97,17,179,443,0.61,3,1
SKU-04484,541,18.19,8.91,6,107,162,1.22,1,0
SKU-04485,435,12.2,6.64,6,58,95,0.7,2,0
SKU-04486,494,11.16,5.82,12,68,135,0.87,2,0
SKU-04487,490,8.66,2.66,12,60,112,0.79,1,0
SKU-04488,755,21.37,9.08,14,152,302,0.99,2,0
SKU-04489,676,14.3,4.89,5,110,146,1.33,1,0
SKU-04490,69,2.07,0.33,27,7,35,1.38,0,1
SKU-04491,137,3.43,1.75,12,21,42,0.72,2,0
SKU-04492,202,12.51,5.02,24,104,254,0.84,1,1
SKU-04493,62,2.88,0.37,13,18,37,1.34,1,1
SKU-04494,79,8.98,3.94,15,68,135,0.59,0,1
SKU-04495,157,15.15,3.66,5,108,146,0.62,0,1
SKU-04496,337,11.34,1.53,20,71,184,0.98,2,1
SKU-04497,68,2.45,0.99,3,9,13,1.29,0,0
SKU-04498,59,3.62,1.69,22,27,67,0.84,1,1
SKU-04499,254,11.6,4.16,26,78,229,0.57,1,0
SKU-04500,299,28.83,2.96,12,88,261,1.47,2,1
SKU-04501,267,7.59,2.95,26,34,133,1.44,1,1
SKU-04502,111,15.52,1.6,21,53,216,1.15,0,1
SKU-04503,64,11.42,6.43,2,80,91,1.18,2,1
SKU-04504,93,4.74,1.11,7,15,32,1.43,1,1
SKU-04505,697,15.64,8.38,19,139,288,1.14,1,0
SKU-04506,8,1.54,0.16,21,15,31,1.29,0,1
SKU-04507,1029,14.86,2.21,4,146,176,0.96,1,0
SKU-04508,230,11.93,3.89,21,55,180,0.73,1,0
SKU-04509,175,5.14,2.46,24,33,95,1.33,2,1
SKU-04510,186,3.14,1.79,4,29,35,1.18,2,0
SKU-04511,41,5.54,2.0,26,43,115,0.79,0,1
SKU-04512,47,4.42,1.23,16,23,58,1.12,1,1
SKU-04513,266,6.64,0.81,19,59,122,1.32,0,1
SKU-04514,84,6.04,2.37,3,42,51,0.77,2,0
SKU-04515,64,5.14,1.49,19,42,91,1.27,1,1
SKU-04516,49,1.46,0.81,14,14,24,0.57,3,0
SKU-04517,116,2.72,0.92,12,27,43,1.12,0,0
SKU-04518,888,17.39,8.39,23,114,314,1.5,1,0
SKU-04519,128,5.27,2.76,8,22,43,1.37,0,1
SKU-04520,420,6.74,1.01,3,49,59,1.38,0,0
SKU-04521,193,5.77,1.85,15,43,86,1.18,3,0
SKU-04522,691,21.7,11.87,22,152,391,0.96,2,0
SKU-04523,85,4.33,1.35,5,26,37,1.18,2,1
SKU-04524,36,4.05,1.55,29,29,88,0.82,2,1
SKU-04525,163,12.12,6.5,20,82,203,1.05,3,1
SKU-04526,100,9.52,2.06,28,92,225,1.04,4,1
SKU-04527,719,12.37,6.77,15,110,203,1.04,2,0
SKU-04528,239,11.81,3.53,5,68,98,0.91,1,0
SKU-04529,86,15.93,6.32,6,111,159,0.85,3,1
SKU-04530,124,2.39,0.63,16,17,36,0.83,4,0
SKU-04531,200,11.3,4.11,18,74,176,0.72,1,1
SKU-04532,121,4.08,0.51,22,14,59,0.94,1,0
SKU-04533,67,0.99,0.13,24,8,20,0.62,1,0
SKU-04534,296,11.75,3.61,23,95,230,1.4,2,1
SKU-04535,183,11.26,3.01,18,72,173,0.57,0,1
SKU-04536,688,8.12,3.31,2,76,84,1.34,1,0
SKU-04537,1195,16.12,1.92,16,159,288,0.74,3,0
SKU-04538,310,4.11,0.76,24,36,85,1.35,2,0
SKU-04539,81,13.16,2.7,25,125,289,1.22,1,1
SKU-04540,263,7.24,2.32,25,46,136,1.42,1,1
SKU-04541,202,7.68,1.72,2,72,80,1.37,1,0
SKU-04542,44,1.18,0.2,14,11,19,1.2,2,0
SKU-04543,154,16.23,6.47,19,120,274,0.65,0,1
SKU-04544,309,10.95,5.17,8,44,88,1.05,1,0
SKU-04545,263,12.8,5.67,13,52,135,0.84,3,0
SKU-04546,174,3.61,0.86,4,23,30,1.39,1,0
SKU-04547,124,10.04,5.29,7,82,117,1.37,1,1
SKU-04548,431,7.22,2.93,2,47,54,0.81,1,0
SKU-04549,343,11.37,4.63,29,98,263,1.17,3,0
SKU-04550,704,9.7,2.0,26,81,207,0.84,3,0
SKU-04551,687,24.55,5.43,13,109,269,1.18,1,0
SKU-04552,111,19.64,6.63,2,77,97,1.11,1,1
SKU-04553,379,6.58,1.44,11,52,88,1.01,0,0
SKU-04554,332,11.74,5.21,14,62,144,1.38,0,1
SKU-04555,124,6.14,1.56,6,58,76,0.75,1,0
SKU-04556,303,15.82,2.78,20,144,302,1.3,1,1
SKU-04557,404,7.47,1.31,29,46,154,1.19,3,0
SKU-04558,360,5.47,0.89,25,39,107,0.78,0,0
SKU-04559,486,9.93,3.18,25,89,213,0.92,0,0
SKU-04560,358,18.63,1.89,25,170,403,0.57,1,0
SKU-04561,393,16.67,6.19,3,115,140,1.1,2,0
SKU-04562,131,5.73,1.43,17,56,105,1.39,3,1
SKU-04563,878,23.13,8.7,17,154,351,0.62,0,0
SKU-04564,55,3.81,2.16,4,13,21,0.63,1,0
SKU-04565,130,4.92,2.63,6,34,49,0.97,2,0
SKU-04566,958,15.37,5.97,17,130,261,0.78,0,0
SKU-04567,96,1.0,0.31,22,10,21,0.78,0,0
SKU-04568,70,8.4,3.77,7,31,60,1.14,1,1
SKU-04569,165,6.56,3.68,15,40,89,0.91,2,1
SKU-04570,870,24.03,8.28,4,171,219,1.34,1,0
SKU-04571,78,3.2,0.48,5,29,37,0.93,1,0
SKU-04572,114,3.54,1.71,18,28,60,1.12,0,0
SKU-04573,119,26.24,2.76,17,121,344,0.9,0,1
SKU-04574,52,6.62,3.19,23,60,136,0.76,3,1
SKU-04575,1006,18.14,2.58,27,139,384,0.97,2,0
SKU-04576,186,5.79,0.89,7,54,74,1.22,1,0
SKU-04577,280,4.75,2.33,11,42,68,1.45,2,0
SKU-04578,89,18.75,8.34,25,73,307,0.54,1,1
SKU-04579,1842,30.47,11.61,3,296,342,1.03,2,0
SKU-04580,745,19.73,10.07,25,122,369,1.14,0,0
SKU-04581,412,5.49,2.89,28,54,131,0.59,2,0
SKU-04582,81,8.12,2.67,4,35,51,1.33,1,1
SKU-04583,171,3.69,2.21,5,32,41,0.78,0,0
SKU-04584,188,4.28,1.19,21,22,67,1.37,3,0
SKU-04585,36,4.09,0.76,15,14,45,1.05,1,1
SKU-04586,94,5.9,3.09,29,59,145,0.65,0,1
SKU-04587,165,9.14,2.81,17,47,125,1.24,1,1
SKU-04588,270,8.37,4.5,20,30,114,0.66,0,0
SKU-04589,232,13.87,1.81,8,125,180,1.22,1,1
SKU-04590,88,9.5,1.48,11,57,109,1.31,1,1
SKU-04591,826,12.96,1.56,6,91,130,1.08,1,0
SKU-04592,553,14.42,5.78,6,143,186,0.77,1,0
SKU-04593,64,5.57,2.87,5,35,49,0.94,2,1
SKU-04594,142,7.35,2.21,26,26,122,1.03,1,1
SKU-04595,250,51.48,7.48,3,404,481,1.17,2,1
SKU-04596,173,5.19,1.49,16,41,83,1.13,2,1
SKU-04597,48,13.48,3.69,16,59,167,0.9,0,1
SKU-04598,95,2.56,1.08,3,17,21,1.26,0,0
SKU-04599,482,14.71,6.27,25,82,266,1.27,3,1
SKU-04600,8,4.49,0.68,16,15,51,1.2,1,1
SKU-04601,223,8.61,2.67,5,45,67,0.77,1,0
SKU-04602,179,2.14,0.9,5,20,25,0.97,0,0
SKU-04603,163,7.96,1.83,21,41,125,0.93,2,1
SKU-04604,327,8.09,2.46,19,37,114,1.32,1,0
SKU-04605,600,7.13,2.9,13,68,114,1.31,2,0
SKU-04606,168,11.45,3.45,13,65,139,1.37,1,1
SKU-04607,919,17.68,2.04,2,169,187,0.73,0,0
SKU-04608,249,3.53,0.75,2,32,36,1.25,2,0
SKU-04609,307,7.27,3.55,17,46,108,1.37,0,0
SKU-04610,63,1.32,0.3,12,8,16,0.67,0,0
SKU-04611,103,9.41,4.79,9,37,79,0.54,1,1
SKU-04612,125,3.28,1.09,12,14,34,0.61,0,0
SKU-04613,98,8.31,2.8,18,38,113,1.11,3,1
SKU-04614,371,9.69,4.7,10,61,109,0.92,0,0
SKU-04615,80,1.61,0.47,11,9,18,0.7,2,0
SKU-04616,334,10.8,2.37,9,93,142,1.03,0,0
SKU-04617,457,17.1,2.61,20,87,258,1.29,2,1
SKU-04618,484,12.62,5.5,3,75,94,1.36,1,0
SKU-04619,126,3.61,1.21,27,14,63,1.25,0,1
SKU-04620,172,7.91,3.99,17,39,106,1.39,2,1
SKU-04621,416,8.61,2.83,8,73,107,1.1,0,0
SKU-04622,102,7.38,2.27,23,59,144,1.34,0,1
SKU-04623,16,2.43,0.61,28,14,48,0.92,4,1
SKU-04624,20,4.15,0.83,3,29,35,1.35,4,1
SKU-04625,200,6.87,3.54,7,43,67,1.4,0,0
SKU-04626,462,9.59,1.42,6,89,118,1.19,0,0
SKU-04627,38,5.16,2.84,3,30,38,0.93,0,1
SKU-04628,20,1.15,0.13,22,9,22,0.78,0,1
SKU-04629,72,5.44,1.96,7,25,44,0.83,1,1
SKU-04630,1203,24.53,3.17,12,148,295,0.63,0,0
SKU-04631,99,10.85,5.31,24,73,203,0.55,1,1
SKU-04632,168,9.39,1.93,19,35,124,0.91,0,1
SKU-04633,216,4.1,1.57,20,29,70,0.54,0,0
SKU-04634,324,5.65,3.15,4,40,51,1.38,2,0
SKU-04635,32,1.04,0.44,29,4,19,1.15,0,1
SKU-04636,108,3.85,0.73,4,38,46,1.34,2,0
SKU-04637,60,10.46,5.21,21,38,148,0.94,1,1
SKU-04638,162,9.44,3.03,19,87,177,0.72,0,0
SKU-04639,226,4.76,0.51,13,31,62,0.79,1,0
SKU-04640,106,7.37,2.53,25,34,126,1.35,1,1
SKU-04641,111,8.38,4.24,26,32,141,0.62,0,0
SKU-04642,80,4.98,1.57,3,39,46,1.2,2,1
SKU-04643,398,11.31,5.42,28,94,252,0.73,3,0
SKU-04644,244,9.31,4.22,8,72,109,0.85,3,0
SKU-04645,127,5.82,1.91,24,35,105,0.5,0,0
SKU-04646,9,2.6,0.68,24,11,42,0.98,3,1
SKU-04647,213,5.48,2.54,17,47,94,0.63,1,0
SKU-04648,70,5.17,1.47,26,47,114,1.36,3,1
SKU-04649,141,4.75,0.88,25,27,86,0.6,1,0
SKU-04650,99,1.68,0.44,16,15,28,0.75,2,0
SKU-04651,782,20.28,10.92,7,151,222,0.51,1,0
SKU-04652,230,19.62,4.74,14,131,268,1.49,2,1
SKU-04653,304,7.17,1.56,27,52,149,1.14,2,0
SKU-04654,148,9.56,1.59,7,36,69,1.14,0,1
SKU-04655,156,11.17,1.43,29,43,205,1.02,0,1
SKU-04656,106,7.26,4.27,7,59,84,1.37,1,1
SKU-04657,886,10.06,3.71,20,98,199,0.64,1,0
SKU-04658,315,12.33,5.73,19,81,198,1.29,6,1
SKU-04659,140,9.05,4.4,7,31,63,1.31,2,1
SKU-04660,64,13.89,3.84,15,48,152,0.54,1,1
SKU-04661,187,4.61,2.3,6,29,43,0.63,0,0
SKU-04662,177,7.91,4.59,12,60,107,1.05,2,1
SKU-04663,1127,40.34,19.0,28,165,730,0.59,0,0
SKU-04664,57,16.18,7.38,3,52,76,0.78,1,1
SKU-04665,230,9.21,2.91,26,75,195,0.9,2,1
SKU-04666,103,3.54,1.84,20,14,49,0.66,0,0
SKU-04667,197,8.22,1.19,22,50,140,1.2,0,1
SKU-04668,101,15.44,7.33,9,126,195,1.0,1,1
SKU-04669,382,13.31,3.74,28,52,238,1.14,3,1
SKU-04670,78,1.27,0.49,9,8,14,0.97,1,0
SKU-04671,30,1.76,0.96,16,7,21,0.91,2,1
SKU-04672,64,1.85,0.74,3,10,13,0.99,1,0
SKU-04673,392,11.3,1.27,26,106,253,1.4,1,1
SKU-04674,83,1.87,0.86,21,15,35,0.9,1,0
SKU-04675,81,3.4,1.92,6,11,21,1.14,1,1
SKU-04676,171,7.05,2.97,20,28,98,1.33,3,1
SKU-04677,279,17.23,9.14,7,87,147,1.12,2,1
SKU-04678,235,11.69,5.99,14,108,190,0.73,1,0
SKU-04679,277,6.4,3.4,16,53,104,0.62,3,0
SKU-04680,641,14.16,3.85,28,104,302,1.09,3,0
SKU-04681,646,29.33,9.89,11,119,280,1.23,0,1
SKU-04682,127,8.28,4.34,2,79,87,1.27,2,1
SKU-04683,77,2.45,1.36,14,21,38,1.19,0,1
SKU-04684,116,3.51,0.61,27,16,63,0.5,1,0
SKU-04685,37,3.48,0.66,24,20,62,1.27,0,1
SKU-04686,208,4.23,1.16,3,25,31,1.1,1,0
SKU-04687,196,6.05,2.94,3,43,52,1.49,1,0
SKU-04688,405,9.8,5.27,23,55,168,1.26,0,0
SKU-04689,34,2.08,0.81,22,9,32,0.93,1,1
SKU-04690,71,2.51,0.39,17,19,40,1.18,1,1
SKU-04691,837,12.25,3.09,4,95,119,1.12,3,0
SKU-04692,176,5.2,2.75,9,32,55,0.84,2,0
SKU-04693,34,3.82,1.05,25,24,72,1.03,0,1
SKU-04694,199,6.61,1.0,5,22,39,0.7,1,0
SKU-04695,442,19.29,4.84,7,119,187,0.59,1,0
SKU-04696,765,13.46,6.78,14,116,210,1.23,0,0
SKU-04697,148,12.82,4.45,22,92,233,0.88,3,1
SKU-04698,1764,23.91,4.44,25,226,525,1.26,1,0
SKU-04699,709,10.14,2.6,18,81,172,0.99,2,0
SKU-04700,807,25.37,14.63,15,214,404,1.31,3,1
SKU-04701,289,26.72,8.44,12,166,326,1.24,2,1
SKU-04702,52,2.15,0.69,3,9,12,1.26,2,0
SKU-04703,30,1.57,0.28,9,15,22,0.93,0,1
SKU-04704,111,3.27,0.82,8,25,38,1.46,3,1
SKU-04705,985,18.01,9.14,3,169,196,0.91,1,0
SKU-04706,84,6.72,3.31,22,49,123,1.29,0,1
SKU-04707,334,6.07,1.93,11,38,71,0.99,1,0
SKU-04708,377,14.43,7.89,16,57,172,0.74,3,0
SKU-04709,107,4.98,1.44,7,29,46,1.13,1,1
